date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2020-02-26,0.398,0.3985,0.376,0.39,81000
2020-02-27,0.385,0.3965,0.356,0.372,261000
2020-02-28,0.38,0.38,0.33,0.342,1009000
2020-03-02,0.368,0.3885,0.3505,0.3585,424000
2020-03-03,0.3685,0.3685,0.3525,0.357,251000
2020-03-04,0.351,0.373,0.3505,0.36,514000
2020-03-05,0.3695,0.372,0.3525,0.3595,176000
2020-03-06,0.3515,0.3565,0.3435,0.351,446000
2020-03-10,0.3375,0.3415,0.3105,0.34,477000
2020-03-11,0.342,0.387,0.3245,0.337,455000
2020-03-12,0.3375,0.353,0.301,0.307,332000
2020-03-13,0.314,0.3165,0.3065,0.3165,85000
2020-03-16,0.3095,0.311,0.3,0.311,182000
2020-03-17,0.3165,0.3165,0.306,0.311,153000
2020-03-18,0.3155,0.3165,0.3065,0.315,357000
2020-03-19,0.3145,0.3175,0.3065,0.315,515000
2020-03-20,0.316,0.318,0.3135,0.318,300000
2020-03-23,0.311,0.318,0.3055,0.3105,360000
2020-03-24,0.311,0.3285,0.3085,0.3275,571000
2020-03-25,0.3185,0.3385,0.318,0.3285,154000
2020-03-26,0.337,0.3375,0.3285,0.3295,23000
2020-03-27,0.3285,0.3355,0.328,0.3315,22000
2020-03-30,0.3285,0.33,0.323,0.3275,57000
2020-03-31,0.3325,0.34,0.3195,0.333,521000
2020-04-01,0.333,0.34,0.331,0.333,200000
2020-04-02,0.338,0.344,0.32,0.3375,167000
2020-04-03,0.338,0.343,0.335,0.339,70000
2020-04-06,0.3335,0.3415,0.3335,0.3405,20000
2020-04-07,0.343,0.355,0.33,0.3515,478000
2020-04-08,0.3515,0.352,0.3435,0.3495,78000
2020-04-09,0.3515,0.3515,0.339,0.3475,155000
2020-04-10,0.3455,0.353,0.343,0.343,46000
2020-04-13,0.3515,0.3515,0.328,0.331,871000
2020-04-14,0.3325,0.348,0.3285,0.348,398000
2020-04-15,0.343,0.3475,0.328,0.336,236000
2020-04-16,0.343,0.348,0.336,0.3425,49000
2020-04-17,0.3335,0.346,0.3335,0.3425,138000
2020-04-20,0.338,0.3465,0.336,0.3395,84000
2020-04-21,0.3385,0.3425,0.3335,0.3335,121000
2020-04-22,0.3285,0.3435,0.32,0.338,105000
2020-04-23,0.333,0.3465,0.3285,0.346,253000
2020-04-24,0.343,0.35,0.343,0.35,224000
2020-04-27,0.3485,0.3585,0.3485,0.3535,278000
2020-04-28,0.363,0.3685,0.3435,0.3445,353000
2020-04-29,0.363,0.3685,0.338,0.34,750000
2020-04-30,0.343,0.385,0.3405,0.346,1588000
2020-05-04,0.3475,0.351,0.341,0.351,154000
2020-05-05,0.3465,0.35,0.343,0.3475,237000
2020-05-06,0.348,0.35,0.342,0.347,188000
2020-05-07,0.3475,0.35,0.3455,0.349,111000
2020-05-08,0.351,0.351,0.3455,0.3495,45000
2020-05-12,0.3505,0.3505,0.3475,0.349,8000
2020-05-13,0.3475,0.3475,0.343,0.3445,85000
2020-05-14,0.3505,0.3575,0.3395,0.3575,629000
2020-05-15,0.3545,0.3585,0.3465,0.3525,382000
2020-05-18,0.3525,0.3525,0.3425,0.349,221000
2020-05-19,0.353,0.356,0.343,0.349,18000
2020-05-20,0.3525,0.3525,0.3445,0.3445,19000
2020-05-21,0.3515,0.3515,0.3385,0.339,197000
2020-05-22,0.3475,0.3475,0.3395,0.341,269000
2020-05-25,0.3485,0.3545,0.3425,0.3495,171000
2020-05-26,0.353,0.357,0.3455,0.352,282000
2020-05-27,0.353,0.357,0.3445,0.351,655000
2020-05-28,0.357,0.357,0.346,0.3545,603000
2020-05-29,0.354,0.4745,0.354,0.425,30769000
2020-06-01,0.44,0.44,0.3765,0.3955,2780000
2020-06-02,0.402,0.4545,0.385,0.4015,5843000
2020-06-03,0.3935,0.401,0.3855,0.395,538000
2020-06-04,0.395,0.396,0.3835,0.391,280000
2020-06-05,0.3945,0.3945,0.3675,0.378,1186000
2020-06-08,0.3885,0.389,0.373,0.384,495000
2020-06-09,0.3715,0.41,0.37,0.397,1513000
2020-06-10,0.3985,0.404,0.3805,0.4,685000
2020-06-11,0.401,0.401,0.384,0.3915,259000
2020-06-15,0.3845,0.3905,0.3835,0.3835,49000
2020-06-16,0.384,0.397,0.375,0.384,254000
2020-06-17,0.381,0.402,0.381,0.401,424000
2020-06-18,0.409,0.415,0.3915,0.399,186000
2020-06-19,0.405,0.43,0.3965,0.412,1046000
2020-06-22,0.42,0.4205,0.403,0.406,29000
2020-06-23,0.42,0.434,0.408,0.431,773000
2020-06-25,0.421,0.4215,0.401,0.4085,1656000
2020-06-26,0.4185,0.435,0.3955,0.4115,472000
2020-06-29,0.4,0.416,0.394,0.401,392000
2020-06-30,0.419,0.419,0.3935,0.3975,111000
2020-07-02,0.3995,0.4,0.385,0.3985,120000
2020-07-03,0.3995,0.4085,0.392,0.4045,176000
2020-07-06,0.4065,0.4065,0.3995,0.4035,99000
2020-07-07,0.3975,0.4,0.395,0.396,91000
2020-07-08,0.398,0.4,0.385,0.395,272000
2020-07-09,0.4015,0.4015,0.3865,0.3875,165000
2020-07-10,0.393,0.409,0.369,0.3835,4374000
2020-07-13,0.388,0.3905,0.3835,0.3855,184000
2020-07-14,0.3855,0.393,0.379,0.379,232000
2020-07-15,0.385,0.385,0.3765,0.3825,88000
2020-07-16,0.3775,0.385,0.3765,0.383,333000
2020-07-17,0.385,0.385,0.376,0.379,182000
2020-07-20,0.3835,0.388,0.3785,0.3855,520000
2020-07-21,0.39,0.3945,0.3825,0.3905,802000
2020-07-22,0.3925,0.3975,0.3845,0.39,150000
2020-07-23,0.398,0.4,0.388,0.392,351000
2020-07-24,0.3975,0.401,0.3895,0.3925,323000
2020-07-27,0.396,0.399,0.389,0.3975,310000
2020-07-28,0.399,0.435,0.3915,0.4005,1353000
2020-07-29,0.399,0.459,0.396,0.4235,1040000
2020-07-30,0.4125,0.432,0.4125,0.4305,221000
2020-07-31,0.413,0.4565,0.413,0.437,1432000
2020-08-03,0.438,0.455,0.438,0.455,1119000
2020-08-04,0.4355,0.459,0.4015,0.4485,704000
2020-08-05,0.445,0.46,0.42,0.449,1213000
2020-08-06,0.441,0.53,0.441,0.478,2454000
2020-08-07,0.49,0.6715,0.49,0.6715,22533000
2020-08-10,0.734,0.846,0.573,0.613,25738000
2020-08-11,0.649,0.8,0.63,0.6635,20027000
2020-08-12,0.67,0.776,0.633,0.709,7687000
2020-08-13,0.7005,0.7265,0.6605,0.666,3278000
2020-08-14,0.675,0.7,0.666,0.685,2066000
2020-08-17,0.685,0.7,0.63,0.6725,1813000
2020-08-18,0.679,0.69,0.64,0.663,1216000
2020-08-19,0.679,0.69,0.616,0.6385,1037000
2020-08-20,0.64,0.67,0.576,0.602,2517000
2020-08-21,0.5805,0.5945,0.5235,0.5395,1560000
2020-08-24,0.557,0.6785,0.5315,0.666,14105000
2020-08-25,0.6775,0.695,0.602,0.6115,5843000
2020-08-26,0.615,0.615,0.563,0.586,2280000
2020-08-27,0.588,0.588,0.56,0.585,758000
2020-08-28,0.5705,0.58,0.551,0.576,1004000
2020-08-31,0.56,0.585,0.55,0.569,868000
2020-09-01,0.564,0.5775,0.56,0.5645,404000
2020-09-02,0.5695,0.6105,0.565,0.578,4070000
2020-09-03,0.57,0.592,0.562,0.571,1323000
2020-09-04,0.55,0.5665,0.535,0.5435,1263000
2020-09-07,0.52,0.565,0.5155,0.54,1294000
2020-09-08,0.554,0.5935,0.523,0.548,1678000
2020-09-09,0.521,0.568,0.521,0.568,1471000
2020-09-10,0.5785,0.63,0.5,0.5645,4216000
2020-09-11,0.564,0.5885,0.5455,0.5545,551000
2020-09-14,0.5655,0.653,0.5655,0.59,3907000
2020-09-15,0.5965,0.609,0.574,0.585,516000
2020-09-16,0.597,0.598,0.5775,0.5805,186000
2020-09-17,0.585,0.597,0.55,0.5825,446000
2020-09-18,0.571,0.597,0.571,0.5925,439000
2020-09-21,0.575,0.594,0.5685,0.574,416000
2020-09-22,0.5505,0.5815,0.5505,0.577,118000
2020-09-23,0.5605,0.577,0.5605,0.5615,182000
2020-09-24,0.556,0.559,0.544,0.55,448000
2020-09-25,0.552,0.5615,0.54,0.5615,360000
2020-09-28,0.5635,0.5665,0.5495,0.5595,28000
2020-09-29,0.555,0.56,0.5465,0.5535,76000
2020-09-30,0.554,0.5565,0.5425,0.555,69000
2020-10-01,0.56,0.5635,0.55,0.55,179000
2020-10-02,0.5455,0.5545,0.54,0.544,113000
2020-10-05,0.567,0.5685,0.545,0.5685,184000
2020-10-06,0.552,0.5695,0.5515,0.56,100000
2020-10-07,0.568,0.5695,0.551,0.5545,71000
2020-10-08,0.554,0.5575,0.5415,0.553,148000
2020-10-09,0.5675,0.5675,0.537,0.539,144000
2020-10-12,0.555,0.555,0.533,0.55,274000
2020-10-13,0.5525,0.5545,0.525,0.525,95000
2020-10-14,0.539,0.5685,0.529,0.548,708000
2020-10-15,0.5315,0.5545,0.522,0.529,503000
2020-10-16,0.529,0.54,0.5235,0.535,161000
2020-10-19,0.56,0.56,0.528,0.54,199000
2020-10-20,0.556,0.556,0.5355,0.547,41000
2020-10-21,0.54,0.548,0.53,0.5465,226000
2020-10-22,0.5305,0.547,0.52,0.5425,634000
2020-10-23,0.544,0.544,0.5225,0.5335,223000
2020-10-26,0.5325,0.5425,0.525,0.5335,623000
2020-10-27,0.5275,0.5325,0.5215,0.5215,117000
2020-10-28,0.524,0.5255,0.5,0.508,646000
2020-10-29,0.5085,0.5265,0.472,0.5125,208000
2020-10-30,0.51,0.51,0.498,0.501,117000
2020-11-02,0.468,0.525,0.468,0.508,329000
2020-11-03,0.5305,0.5325,0.5,0.5155,354000
2020-11-05,0.5165,0.54,0.498,0.5225,461000
2020-11-06,0.511,0.5385,0.5105,0.529,407000
2020-11-09,0.5305,0.539,0.513,0.5325,426000
2020-11-10,0.526,0.537,0.5205,0.5265,396000
2020-11-11,0.523,0.534,0.5165,0.5235,252000
2020-11-12,0.5395,0.5395,0.524,0.5265,36000
2020-11-13,0.531,0.531,0.5225,0.5255,67000
2020-11-16,0.513,0.5415,0.513,0.534,59000
2020-11-17,0.538,0.538,0.5325,0.5325,159000
2020-11-18,0.544,0.544,0.5335,0.539,51000
2020-11-19,0.524,0.542,0.524,0.5375,461000
2020-11-20,0.534,0.534,0.5265,0.5285,103000
2020-11-23,0.53,0.53,0.5165,0.5255,277000
2020-11-24,0.538,0.5435,0.52,0.5235,107000
2020-11-25,0.5315,0.5315,0.5155,0.52,281000
2020-11-26,0.5285,0.533,0.516,0.516,216000
2020-11-27,0.532,0.532,0.52,0.52,161000
2020-11-30,0.528,0.54,0.519,0.5215,178000
2020-12-01,0.535,0.535,0.5195,0.5255,110000
2020-12-02,0.5255,0.543,0.521,0.5285,167000
2020-12-03,0.534,0.5365,0.506,0.5245,351000
2020-12-04,0.5415,0.5735,0.524,0.5355,904000
2020-12-07,0.53,0.568,0.5215,0.5375,293000
2020-12-08,0.5275,0.54,0.5275,0.537,217000
2020-12-09,0.5305,0.5395,0.52,0.528,589000
2020-12-10,0.558,0.558,0.52,0.528,123000
2020-12-11,0.5265,0.529,0.524,0.5265,48000
2020-12-14,0.539,0.539,0.52,0.52,215000
2020-12-15,0.65,0.65,0.5125,0.533,199000
2020-12-16,0.54,0.54,0.5225,0.5335,105000
2020-12-17,0.53,0.532,0.5245,0.5295,87000
2020-12-18,0.526,0.5285,0.521,0.5265,70000
2020-12-21,0.5395,0.54,0.511,0.5205,306000
2020-12-22,0.53,0.5495,0.5185,0.5235,175000
2020-12-23,0.54,0.5495,0.522,0.522,292000
2020-12-24,0.5285,0.5285,0.515,0.5185,74000
2020-12-25,0.517,0.527,0.517,0.524,66000
2020-12-28,0.522,0.522,0.5045,0.5135,317000
2020-12-29,0.5145,0.5245,0.514,0.517,59000
2020-12-30,0.527,0.5385,0.5165,0.5295,340000
2021-01-04,0.522,0.539,0.522,0.5375,258000
2021-01-05,0.528,0.537,0.524,0.528,162000
2021-01-06,0.5295,0.534,0.5245,0.528,92000
2021-01-08,0.5225,0.5315,0.5195,0.525,450000
2021-01-11,0.5175,0.5295,0.515,0.5265,106000
2021-01-12,0.5295,0.5295,0.5185,0.5265,273000
2021-01-13,0.529,0.529,0.5205,0.5235,97000
2021-01-14,0.529,0.5425,0.524,0.5295,944000
2021-01-15,0.53,0.537,0.5165,0.528,227000
2021-01-18,0.5275,0.548,0.523,0.537,404000
2021-01-19,0.5275,0.537,0.5275,0.5275,139000
2021-01-20,0.5295,0.531,0.527,0.531,75000
2021-01-21,0.536,0.536,0.5185,0.5235,360000
2021-01-22,0.527,0.529,0.5175,0.5235,230000
2021-01-25,0.5235,0.528,0.516,0.5275,72000
2021-01-26,0.528,0.528,0.5215,0.524,109000
2021-01-27,0.5275,0.5275,0.518,0.5195,37000
2021-01-28,0.5195,0.5245,0.518,0.518,133000
2021-01-29,0.518,0.5285,0.5175,0.5245,214000
2021-02-01,0.5285,0.5285,0.5215,0.5265,58000
2021-02-02,0.528,0.5325,0.5265,0.53,168000
2021-02-03,0.5315,0.532,0.5295,0.5295,40000
2021-02-04,0.532,0.532,0.522,0.5315,82000
2021-02-05,0.532,0.532,0.524,0.531,18000
2021-02-08,0.5255,0.5355,0.5255,0.5355,147000
2021-02-09,0.5375,0.5435,0.5295,0.5395,588000
2021-02-10,0.5395,0.5395,0.5205,0.532,353000
2021-02-11,0.533,0.5335,0.528,0.53,168000
2021-02-12,0.531,0.532,0.5235,0.526,52000
2021-02-15,0.526,0.526,0.5215,0.5225,349000
2021-02-16,0.5225,0.526,0.519,0.5205,196000
2021-02-17,0.519,0.5255,0.5185,0.52,241000
2021-02-18,0.522,0.526,0.518,0.52,266000
2021-02-19,0.5195,0.5255,0.517,0.52,376000
2021-02-20,0.525,0.5255,0.522,0.5255,22000
2021-02-22,0.5255,0.526,0.523,0.524,17000
2021-02-24,0.5255,0.53,0.524,0.524,372000
2021-02-25,0.5295,0.5295,0.527,0.5275,10000
2021-02-26,0.52,0.527,0.519,0.523,24000
2021-03-01,0.5285,0.5335,0.522,0.53,247000
2021-03-02,0.5295,0.534,0.527,0.53,92000
2021-03-03,0.5335,0.567,0.522,0.5295,2053000
2021-03-04,0.5295,0.539,0.524,0.5345,139000
2021-03-05,0.538,0.538,0.5275,0.5355,157000
2021-03-09,0.5375,0.5395,0.5275,0.5305,28000
2021-03-10,0.5305,0.5365,0.53,0.533,71000
2021-03-11,0.5375,0.5395,0.531,0.538,34000
2021-03-12,0.533,0.5415,0.531,0.5325,86000
2021-03-15,0.5405,0.541,0.5235,0.531,396000
2021-03-16,0.5305,0.531,0.52,0.5285,208000
2021-03-17,0.5255,0.53,0.5225,0.529,43000
2021-03-18,0.5305,0.5395,0.5235,0.532,525000
2021-03-19,0.529,0.532,0.526,0.5275,35000
2021-03-22,0.534,0.534,0.5255,0.526,17000
2021-03-23,0.524,0.5355,0.524,0.5315,76000
2021-03-24,0.5355,0.5355,0.526,0.526,312000
2021-03-25,0.526,0.533,0.526,0.526,61000
2021-03-26,0.526,0.534,0.5255,0.5315,48000
2021-03-29,0.5315,0.534,0.527,0.531,22000
2021-03-30,0.5345,0.5345,0.529,0.529,6000
2021-03-31,0.5305,0.5305,0.527,0.53,44000
2021-04-01,0.5305,0.618,0.5305,0.565,18125000
2021-04-02,0.5825,0.5825,0.536,0.547,5166000
2021-04-05,0.5515,0.5515,0.537,0.5405,914000
2021-04-06,0.548,0.626,0.5385,0.5835,13930000
2021-04-07,0.58,0.6,0.5575,0.5695,2407000
2021-04-08,0.561,0.5865,0.561,0.584,2378000
2021-04-09,0.585,0.5915,0.5745,0.5805,1148000
2021-04-12,0.588,0.6,0.576,0.5835,1975000
2021-04-13,0.582,0.5995,0.5705,0.5785,1298000
2021-04-14,0.5805,0.595,0.5585,0.595,1221000
2021-04-15,0.597,0.5975,0.5775,0.59,911000
2021-04-16,0.59,0.599,0.583,0.597,1097000
2021-04-19,0.584,0.5995,0.584,0.592,1038000
2021-04-20,0.5985,0.605,0.596,0.604,498000
2021-04-21,0.605,0.6075,0.5945,0.6,235000
2021-04-22,0.6025,0.619,0.584,0.6045,889000
2021-04-23,0.607,0.6125,0.599,0.6045,59000
2021-04-26,0.599,0.6085,0.5555,0.5915,1218000
2021-04-27,0.599,0.599,0.5855,0.586,139000
2021-04-28,0.5845,0.5955,0.5685,0.595,349000
2021-04-29,0.5945,0.5945,0.584,0.5935,11000
2021-04-30,0.595,0.5975,0.5875,0.596,37000
2021-05-04,0.597,0.6045,0.5735,0.5965,476000
2021-05-05,0.59,0.6015,0.584,0.591,98000
2021-05-06,0.5915,0.5935,0.586,0.5935,100000
2021-05-07,0.5955,0.6005,0.59,0.5955,902000
2021-05-10,0.59,0.6025,0.59,0.599,230000
2021-05-11,0.598,0.6065,0.597,0.606,373000
2021-05-12,0.6065,0.6075,0.57,0.579,1344000
2021-05-13,0.5815,0.665,0.5805,0.609,4152000
2021-05-14,0.615,0.626,0.6,0.612,569000
2021-05-17,0.613,0.6595,0.613,0.6135,3760000
2021-05-18,0.6235,0.6375,0.612,0.6375,739000
2021-05-19,0.6275,0.664,0.6235,0.659,1902000
2021-05-20,0.6555,0.668,0.642,0.6595,445000
2021-05-21,0.6455,0.659,0.629,0.645,332000
2021-05-24,0.6355,0.6355,0.6255,0.631,78000
2021-05-25,0.6245,0.6475,0.6245,0.6335,123000
2021-05-26,0.643,0.643,0.6,0.615,866000
2021-05-27,0.605,0.615,0.605,0.615,85000
2021-05-28,0.6075,0.6235,0.6075,0.6235,597000
2021-05-31,0.62,0.63,0.6135,0.6295,194000
2021-06-01,0.6235,0.638,0.6235,0.631,189000
2021-06-02,0.638,0.6715,0.6255,0.6695,905000
2021-06-03,0.6655,0.7145,0.6655,0.714,2829000
2021-06-04,0.714,0.724,0.683,0.701,1228000
2021-06-07,0.71,0.7275,0.68,0.7275,685000
2021-06-08,0.728,0.728,0.71,0.72,319000
2021-06-09,0.715,0.7295,0.7,0.7265,129000
2021-06-10,0.717,0.728,0.71,0.72,167000
2021-06-11,0.72,0.7715,0.72,0.753,1699000
2021-06-14,0.76,0.7655,0.751,0.76,338000
2021-06-15,0.765,0.825,0.759,0.824,2177000
2021-06-16,0.802,0.825,0.8,0.821,352000
2021-06-17,0.8195,0.8195,0.76,0.7695,845000
2021-06-18,0.77,0.795,0.7685,0.794,833000
2021-06-21,0.79,0.79,0.765,0.7875,447000
2021-06-22,0.79,0.7935,0.752,0.7815,501000
2021-06-23,0.785,0.791,0.785,0.7875,65000
2021-06-24,0.7895,0.792,0.76,0.7655,370000
2021-06-25,0.7655,0.783,0.76,0.768,419000
2021-06-28,0.7695,0.7705,0.75,0.755,446000
2021-06-29,0.7645,0.7645,0.7505,0.751,129000
2021-06-30,0.748,0.748,0.71,0.71,497000
2021-07-01,0.72,0.72,0.6755,0.6945,929000
2021-07-02,0.68,0.734,0.68,0.6815,242000
2021-07-05,0.675,0.679,0.645,0.6545,269000
2021-07-06,0.6545,0.6545,0.645,0.6475,52000
2021-07-07,0.6465,0.651,0.6405,0.651,286000
2021-07-08,0.655,0.665,0.6125,0.6315,220000
2021-07-09,0.6345,0.6345,0.622,0.6235,151000
2021-07-12,0.647,0.647,0.627,0.6345,133000
2021-07-13,0.635,0.648,0.635,0.648,132000
2021-07-14,0.6355,0.648,0.63,0.6435,100000
2021-07-15,0.6445,0.6445,0.64,0.6405,86000
2021-07-16,0.6475,0.648,0.6305,0.6425,71000
2021-07-19,0.631,0.6425,0.631,0.631,69000
2021-07-20,0.631,0.645,0.6305,0.6305,36000
2021-07-21,0.6435,0.68,0.6025,0.651,343000
2021-07-22,0.665,0.665,0.64,0.6545,85000
2021-07-23,0.6455,0.654,0.6415,0.6445,51000
2021-07-26,0.64,0.6745,0.635,0.65,132000
2021-07-27,0.659,0.66,0.645,0.6545,90000
2021-07-28,0.654,0.655,0.641,0.655,21000
2021-07-29,0.6545,0.655,0.6455,0.655,27000
2021-07-30,0.655,0.66,0.632,0.644,128000
2021-08-02,0.6455,0.6455,0.638,0.644,14000
2021-08-03,0.646,0.646,0.633,0.637,22000
2021-08-04,0.6445,0.646,0.6305,0.632,1275000
2021-08-05,0.6345,0.6345,0.624,0.63,88000
2021-08-06,0.628,0.6345,0.625,0.634,26000
2021-08-09,0.622,0.6345,0.622,0.633,24000
2021-08-10,0.632,0.6345,0.623,0.6295,55000
2021-08-11,0.6295,0.676,0.6295,0.66,296000
2021-08-12,0.6555,0.67,0.653,0.6605,237000
2021-08-13,0.66,0.67,0.6505,0.6605,86000
2021-08-16,0.6605,0.6735,0.66,0.66,56000
2021-08-17,0.6695,0.6735,0.663,0.6635,73000
2021-08-18,0.6605,0.6735,0.6555,0.6585,183000
2021-08-19,0.655,0.6585,0.6465,0.6505,50000
2021-08-20,0.645,0.654,0.6405,0.6505,41000
2021-08-23,0.6535,0.6545,0.65,0.6535,115000
2021-08-24,0.6405,0.6535,0.64,0.649,56000
2021-08-25,0.6545,0.6545,0.6455,0.653,13000
2021-08-26,0.6515,0.654,0.6495,0.6535,16000
2021-08-27,0.6545,0.656,0.654,0.6555,22000
2021-08-30,0.6545,0.657,0.6465,0.65,210000
2021-08-31,0.6565,0.6735,0.649,0.6735,162000
2021-09-01,0.6735,0.6735,0.661,0.664,52000
2021-09-02,0.6745,0.6745,0.647,0.6545,121000
2021-09-03,0.653,0.6595,0.653,0.6535,56000
2021-09-06,0.66,0.6755,0.6555,0.6605,105000
2021-09-07,0.6615,0.67,0.66,0.67,67000
2021-09-08,0.6695,0.6695,0.65,0.6625,106000
2021-09-09,0.652,0.669,0.644,0.6605,431000
2021-09-10,0.655,0.665,0.645,0.665,72000
2021-09-13,0.6645,0.67,0.6415,0.66,248000
2021-09-14,0.6685,0.6685,0.66,0.6625,26000
2021-09-15,0.668,0.9,0.668,0.738,7500000
2021-09-16,0.7395,0.7395,0.68,0.7035,822000
2021-09-17,0.7035,0.705,0.68,0.692,380000
2021-09-20,0.6805,0.6945,0.68,0.69,720000
2021-09-21,0.68,0.896,0.68,0.78,13680000
2021-09-22,0.79,0.795,0.725,0.755,2751000
2021-09-23,0.745,0.768,0.7325,0.742,835000
2021-09-24,0.754,0.7855,0.695,0.77,1376000
2021-09-27,0.775,1.045,0.775,0.821,13422000
2021-09-28,0.8415,0.96,0.84,0.886,5711000
2021-09-29,0.9035,0.9035,0.82,0.85,1031000
2021-09-30,0.8695,0.8695,0.8265,0.8275,166000
2021-10-01,0.825,0.8545,0.795,0.82,599000
2021-10-04,0.8235,0.8235,0.77,0.819,781000
2021-10-05,0.82,0.84,0.787,0.7975,1257000
2021-10-06,0.7955,0.8195,0.795,0.812,745000
2021-10-07,0.8195,0.885,0.815,0.869,1206000
2021-10-08,0.856,0.869,0.825,0.832,406000
2021-10-11,0.832,0.865,0.815,0.84,269000
2021-10-12,0.835,0.96,0.815,0.9,1511000
2021-10-13,0.902,1.03,0.902,0.9675,6779000
2021-10-14,0.97,0.99,0.9,0.9015,1713000
2021-10-15,0.9015,0.96,0.901,0.9185,1792000
2021-10-18,0.9005,0.9005,0.8,0.8445,2353000
2021-10-19,0.845,0.8725,0.845,0.8575,598000
2021-10-20,0.869,0.87,0.8545,0.8635,334000
2021-10-21,0.85,0.88,0.83,0.86,425000
2021-10-22,0.859,0.8775,0.85,0.8595,242000
2021-10-25,0.8455,0.8615,0.83,0.8435,252000
2021-10-26,0.8475,0.8475,0.81,0.8155,647000
2021-10-27,0.828,0.83,0.8115,0.8205,103000
2021-10-28,0.82,0.824,0.7795,0.803,628000
2021-10-29,0.803,0.8145,0.79,0.8045,147000
2021-11-01,0.8045,0.8045,0.785,0.79,135000
2021-11-02,0.792,0.805,0.777,0.805,277000
2021-11-03,0.7855,0.7965,0.78,0.786,343000
2021-11-05,0.786,0.7935,0.7805,0.7815,171000
2021-11-08,0.7995,0.7995,0.784,0.7945,27000
2021-11-09,0.7995,0.7995,0.7815,0.79,44000
2021-11-10,0.7845,0.798,0.7755,0.7845,151000
2021-11-11,0.7755,0.79,0.7755,0.7755,70000
2021-11-12,0.791,0.7915,0.771,0.7745,37000
2021-11-15,0.773,0.7845,0.7705,0.774,138000
2021-11-16,0.77,0.77,0.745,0.752,311000
2021-11-17,0.762,0.762,0.751,0.759,80000
2021-11-18,0.742,0.7615,0.742,0.7615,36000
2021-11-19,0.732,0.7635,0.732,0.7515,68000
2021-11-22,0.741,0.9,0.741,0.789,8421000
2021-11-23,0.7895,0.7895,0.7505,0.7615,281000
2021-11-24,0.7705,0.785,0.74,0.7485,316000
2021-11-25,0.74,0.751,0.72,0.73,836000
2021-11-26,0.738,0.738,0.715,0.729,120000
2021-11-29,0.7345,0.7345,0.727,0.727,50000
2021-11-30,0.7235,0.7275,0.66,0.709,190000
2021-12-01,0.7095,0.723,0.7015,0.72,82000
2021-12-02,0.7325,0.738,0.69,0.7045,254000
2021-12-03,0.6795,0.7265,0.6795,0.683,84000
2021-12-06,0.7005,0.7305,0.66,0.687,426000
2021-12-07,0.6885,0.7,0.6845,0.6865,211000
2021-12-08,0.6815,0.708,0.6815,0.6885,135000
2021-12-09,0.706,0.74,0.6725,0.6895,534000
2021-12-10,0.681,0.6945,0.675,0.683,146000
2021-12-13,0.688,0.6905,0.664,0.664,188000
2021-12-14,0.693,0.693,0.63,0.6595,514000
2021-12-15,0.687,0.687,0.65,0.6695,129000
2021-12-16,0.68,0.6995,0.671,0.6985,82000
2021-12-17,0.6775,0.6985,0.6775,0.69,844000
2021-12-20,0.6705,0.6975,0.6705,0.688,63000
2021-12-21,0.6705,0.686,0.6685,0.6685,154000
